order_id,customer_id,order_date,order_value,delivery_days,order_hour,is_weekend,account_age_days_at_order,hist_orders_before,hist_return_rate_before,hist_abusive_return_rate_before,hist_chargebacks_before,price_vs_category_avg,days_to_return,category_accessories,category_apparel,category_beauty,category_electronics,category_footwear,category_home,category_mobile,payment_method_COD,payment_method_UPI,payment_method_card,payment_method_wallet,return_reason_changed_mind,return_reason_damaged,return_reason_no_longer_needed,return_reason_not_as_described,return_reason_size_issue,return_reason_wrong_item,is_abusive_return
ORD2e4a931d8f,CUST105855,2025-06-12,1451.57,5,1,0,1241,9,0.4444,0.0,0,0.806,22.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
ORD342bdf06e1,CUST101043,2025-06-12,1584.52,4,3,0,472,4,0.0,0.0,0,0.88,13.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
ORDdea70e4328,CUST102210,2025-06-12,2022.36,3,9,0,338,6,0.0,0.0,0,1.445,17.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD9e1c94adbe,CUST103976,2025-06-12,4791.42,4,18,0,1066,5,0.0,0.0,0,0.737,1.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,0
ORD3053f51547,CUST102089,2025-06-12,499.27,1,2,0,1240,2,0.0,0.0,0,0.555,10.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDa5c813101c,CUST105763,2025-06-12,896.31,1,1,0,1203,7,0.5714,0.2857,0,0.64,15.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
ORDb3a7b4b9d3,CUST103089,2025-06-12,1309.88,3,16,0,625,9,0.2222,0.1111,0,0.936,19.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD2e4918b6bf,CUST101108,2025-06-12,996.71,1,21,0,1002,6,0.1667,0.0,0,0.712,21.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
ORD639525b62c,CUST101144,2025-06-12,533.27,5,19,0,1145,2,0.0,0.0,0,0.593,10.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD4837775344,CUST105974,2025-06-12,860.96,2,15,0,1156,7,0.2857,0.0,0,0.615,17.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD35a5091a42,CUST104693,2025-06-12,1230.72,4,5,0,739,1,0.0,0.0,0,1.367,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORD024312ebb0,CUST104916,2025-06-12,1425.91,3,4,0,613,3,0.3333,0.0,0,2.037,16.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD41d592a131,CUST103093,2025-06-12,19127.29,6,17,0,597,2,0.0,0.0,0,1.366,15.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
ORD75940f86ec,CUST100982,2025-06-13,974.81,2,17,0,781,6,0.3333,0.0,0,1.083,21.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD30281450a8,CUST100731,2025-06-13,1051.23,3,8,0,339,1,0.0,0.0,0,0.584,23.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORDe4471636be,CUST100734,2025-06-13,8901.46,6,5,0,153,0,0.0,0.0,0,0.636,26.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0
ORDbc06be2dbb,CUST105487,2025-06-13,1884.96,1,17,0,886,4,0.0,0.0,0,1.346,7.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDd532d68824,CUST103240,2025-06-13,719.0,3,0,0,622,6,0.5,0.5,0,0.799,28.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
ORD7f188d4e54,CUST100176,2025-06-13,1427.3,1,9,0,1074,1,0.0,0.0,0,0.649,12.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD8c0054a2f0,CUST102815,2025-06-13,8859.69,6,9,0,663,4,0.25,0.0,0,0.633,18.0,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0
ORD20ed4bc421,CUST100427,2025-06-13,1421.17,7,8,0,698,7,0.2857,0.0,0,1.015,25.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORD2c283fbe87,CUST103224,2025-06-13,1768.54,3,22,0,0,0,0.0,0.0,0,0.983,20.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
ORD46dd43ef35,CUST104774,2025-06-13,3233.23,6,11,0,268,4,0.25,0.0,0,1.47,30.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD77ddfccef3,CUST105946,2025-06-13,3211.51,6,0,0,1068,8,0.25,0.0,0,1.46,30.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0
ORD08cf604735,CUST104888,2025-06-13,5923.74,3,8,0,1181,8,0.0,0.0,0,0.911,27.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,0
ORDe4fb97b577,CUST105530,2025-06-13,1240.3,2,17,0,913,6,0.3333,0.0,0,0.564,20.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
ORD0cb3d95c0d,CUST105529,2025-06-13,7406.96,3,11,0,398,1,0.0,0.0,0,1.14,24.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD456a1d55d3,CUST104823,2025-06-13,1594.55,6,2,0,550,3,0.3333,0.0,0,0.725,21.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD012f663861,CUST105128,2025-06-13,2382.57,6,16,0,628,6,0.5,0.5,0,1.702,21.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
ORDfec1d8d6e0,CUST102919,2025-06-13,748.12,3,10,0,779,5,0.2,0.0,0,0.831,14.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD983fc9d8c6,CUST100837,2025-06-13,1112.15,6,7,0,1115,6,0.1667,0.0,0,0.794,18.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0
ORD4c9b6947ee,CUST103936,2025-06-13,1878.15,4,0,0,1019,4,0.0,0.0,0,1.043,10.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
ORDd1886a9382,CUST101625,2025-06-13,294.04,1,2,0,308,2,0.0,0.0,0,0.42,6.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
ORD0173d52ad1,CUST105834,2025-06-13,5272.15,6,21,0,1213,5,0.2,0.0,0,2.396,6.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
ORD380f580bc0,CUST101020,2025-06-13,446.54,4,19,0,939,6,0.6667,0.5,1,0.496,30.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
ORD22c173bb3a,CUST103325,2025-06-13,688.12,1,0,0,780,3,0.0,0.0,0,0.492,8.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD817f356421,CUST105355,2025-06-13,2259.2,3,6,0,808,4,0.75,0.75,2,1.027,16.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1
ORD02eebea992,CUST105725,2025-06-14,912.52,2,5,1,1079,8,0.625,0.125,0,0.415,19.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
ORD0c99fa538b,CUST103961,2025-06-14,1150.44,4,8,1,399,2,0.5,0.0,0,0.822,28.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDea5f4c2738,CUST101192,2025-06-14,1105.84,1,19,1,971,3,0.0,0.0,0,1.229,18.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
ORD3570653b6e,CUST104194,2025-06-14,2225.13,5,11,1,1049,6,0.1667,0.0,0,1.589,14.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD9649feadd2,CUST101085,2025-06-14,2439.78,3,9,1,1183,6,0.0,0.0,0,1.743,21.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD66e759f703,CUST100330,2025-06-14,1313.59,3,11,1,1073,5,0.4,0.0,0,0.597,8.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0
ORD0e90fb1293,CUST105054,2025-06-14,10818.45,2,2,1,173,3,0.3333,0.0,0,1.664,20.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORDce262e4e33,CUST103203,2025-06-14,2260.61,4,10,1,1275,7,0.2857,0.0,0,1.615,4.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
ORD4f5afca884,CUST101953,2025-06-14,906.58,3,3,1,1030,2,0.0,0.0,0,0.648,22.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDfa77050ca9,CUST104109,2025-06-14,1705.94,5,7,1,1203,5,0.2,0.0,0,1.219,26.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD9069f5c5d7,CUST105020,2025-06-14,822.78,7,23,1,297,0,0.0,0.0,0,0.588,5.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD96cfd0b883,CUST105591,2025-06-14,1877.97,1,8,1,689,6,0.3333,0.0,0,0.854,27.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
ORDb1f3f85421,CUST102011,2025-06-14,1886.82,3,10,1,483,0,0.0,0.0,0,1.348,19.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD9bda4abb06,CUST102449,2025-06-14,2705.93,6,7,1,789,6,0.0,0.0,0,1.503,9.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORD7f8207fbe2,CUST100266,2025-06-14,723.24,7,9,1,243,1,0.0,0.0,0,0.517,6.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDa685ecccaa,CUST105345,2025-06-14,441.55,6,21,1,1277,10,0.1,0.0,0,0.631,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
ORDdc4ec5e96c,CUST102106,2025-06-14,777.42,5,4,1,1279,10,0.2,0.0,0,0.864,8.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD21de0e9478,CUST105278,2025-06-14,4492.85,7,1,1,74,1,0.0,0.0,0,0.321,8.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0
ORDfb09c8756c,CUST104749,2025-06-14,972.45,2,4,1,754,5,0.2,0.0,0,0.54,16.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
ORD16e0a48735,CUST102493,2025-06-14,1590.4,7,15,1,1118,3,0.6667,0.3333,0,0.723,6.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDfc61d34a0c,CUST103766,2025-06-14,10852.75,4,9,1,905,5,0.2,0.0,0,0.775,15.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0
ORD6867b52789,CUST103793,2025-06-14,740.56,7,1,1,677,1,0.0,0.0,0,0.529,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
ORDa740725112,CUST100923,2025-06-14,15552.32,3,15,1,908,1,0.0,0.0,0,1.111,30.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0
ORDa44f3c6b10,CUST100397,2025-06-14,649.93,7,11,1,491,4,0.0,0.0,0,0.722,15.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORDe413343ed7,CUST103968,2025-06-14,1506.26,5,20,1,705,6,0.0,0.0,0,0.837,1.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
ORD47236c929a,CUST105045,2025-06-15,615.46,6,22,1,1251,9,0.4444,0.0,0,0.684,21.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORDe7dd300e9e,CUST104689,2025-06-15,11627.44,6,9,1,1048,5,0.0,0.0,0,0.831,21.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0
ORD924bad80e8,CUST102493,2025-06-15,968.27,6,7,1,1119,4,0.75,0.25,0,0.692,17.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD269e85db3b,CUST100040,2025-06-15,827.66,7,6,1,498,3,0.0,0.0,0,0.92,18.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
ORD4f4cd7b8be,CUST105611,2025-06-15,13887.15,4,22,1,627,3,0.0,0.0,0,0.992,24.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0
ORD931b018230,CUST105728,2025-06-15,4860.49,5,2,1,0,1,0.0,0.0,0,2.209,10.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
ORDd9975e9451,CUST101265,2025-06-15,363.85,6,20,1,1121,7,0.1429,0.0,0,0.404,3.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD15e426975a,CUST101896,2025-06-15,2046.69,6,13,1,1264,10,0.1,0.0,0,2.274,5.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORDbfd966a5df,CUST101687,2025-06-15,12232.56,1,19,1,312,2,0.0,0.0,0,1.882,6.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD104d405a9f,CUST102942,2025-06-15,1021.83,4,16,1,1282,4,0.25,0.0,0,0.73,7.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORDb70698ab68,CUST104426,2025-06-15,1404.23,1,13,1,1050,8,0.375,0.0,0,1.003,10.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORD9470b196f9,CUST100430,2025-06-15,891.33,4,22,1,217,3,0.6667,0.6667,0,0.99,8.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORDa35e018802,CUST103630,2025-06-15,5697.36,4,11,1,619,5,0.0,0.0,0,0.877,7.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD491f59c0cf,CUST103008,2025-06-15,902.6,5,22,1,1275,7,0.1429,0.0,0,1.289,27.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD74ce608065,CUST105602,2025-06-15,2367.39,5,3,1,1226,5,0.4,0.4,0,0.364,2.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1
ORDc5a31d1306,CUST102131,2025-06-15,1265.49,6,16,1,1016,8,0.25,0.0,0,0.904,14.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
ORD4379f19678,CUST101021,2025-06-15,1498.24,3,3,1,980,8,0.0,0.0,0,1.07,4.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORDa28a289493,CUST101502,2025-06-15,2212.11,6,13,1,457,3,0.0,0.0,0,1.58,8.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD945c551ec1,CUST103613,2025-06-15,2049.88,7,19,1,972,4,0.0,0.0,0,0.932,15.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD95e9ebe201,CUST103243,2025-06-15,2047.2,1,8,1,914,3,0.0,0.0,0,2.275,27.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
ORD2aa962615a,CUST101277,2025-06-15,1646.49,5,12,1,991,7,0.2857,0.0,0,0.748,29.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD4d5f362ac6,CUST105355,2025-06-15,2795.31,2,12,1,810,5,0.8,0.8,2,1.997,28.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
ORD5d329e90cd,CUST104913,2025-06-15,3661.9,6,14,1,1228,13,0.6154,0.5385,3,0.563,3.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
ORD244686d350,CUST101708,2025-06-15,1079.79,5,1,1,297,4,0.0,0.0,0,0.491,12.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD82e366e562,CUST101895,2025-06-15,10700.55,3,23,1,872,4,0.25,0.25,0,0.764,26.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0
ORDa0265514c8,CUST101592,2025-06-15,2176.31,3,9,1,564,3,0.0,0.0,0,0.989,14.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1
ORD961c909b75,CUST102460,2025-06-15,2845.18,4,0,1,1240,5,0.6,0.0,0,1.293,24.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
ORDf4d49f6249,CUST100166,2025-06-16,2896.28,5,16,0,794,1,1.0,0.0,0,2.069,23.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD7285568c2b,CUST101560,2025-06-16,28037.74,2,12,0,221,1,0.0,0.0,0,2.003,30.0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0
ORDeadd50a88e,CUST103604,2025-06-16,546.28,3,7,0,1123,7,0.1429,0.1429,0,0.78,5.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
ORDf9f57dfff7,CUST100462,2025-06-16,1697.53,1,6,0,1239,8,0.25,0.25,0,1.213,6.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORD672e563b39,CUST104792,2025-06-16,689.35,4,23,0,802,4,0.0,0.0,0,0.492,21.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORDee3a689a5f,CUST103191,2025-06-16,607.25,6,20,0,1133,7,0.1429,0.0,0,0.675,11.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORDb60593f66d,CUST105351,2025-06-16,12631.98,5,16,0,895,8,0.0,0.0,0,0.902,2.0,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0
ORDb5adefb581,CUST100126,2025-06-16,1941.08,5,4,0,1187,5,0.0,0.0,0,0.882,14.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
ORD1d5a15aede,CUST105231,2025-06-16,4158.12,5,19,0,753,4,1.0,0.5,0,0.64,16.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
ORD0ad3c020ce,CUST103364,2025-06-16,12122.93,3,21,0,648,4,0.0,0.0,0,0.866,16.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
ORD857f251c48,CUST105486,2025-06-16,2263.58,3,16,0,899,3,0.0,0.0,0,1.617,4.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORD0da624a887,CUST103603,2025-06-16,1136.01,6,19,0,1008,3,0.3333,0.0,0,0.516,12.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
ORDf20361c2d1,CUST103603,2025-06-16,387.96,5,6,0,1008,2,0.0,0.0,0,0.431,4.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
ORD8babc43ebb,CUST103919,2025-06-16,2828.64,3,21,0,1212,6,0.1667,0.0,0,1.571,29.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
ORD74abe7ae94,CUST102800,2025-06-16,1138.13,2,19,0,1204,9,0.2222,0.1111,0,1.265,26.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
